wave,flux,err
34928.3242225647,8.177169054158036e-22,8.794075732349878e-22
34946.33913040161,2.12671505173775e-21,9.341530767240145e-22
34964.354038238525,2.3011585173650933e-21,8.775288954121073e-22
34982.36894607544,3.2249305904687497e-21,9.15065133149265e-22
35000.38385391235,3.108731929784524e-21,9.015895186636959e-22
35018.39637756347,2.4677647749523646e-21,9.235154701975881e-22
35036.41128540039,2.623228178894962e-21,9.137821734330388e-22
35054.426193237305,2.542977482857936e-21,9.168112450356167e-22
35072.44110107422,2.4329912838731715e-21,9.131558205658475e-22
35090.45600891113,2.4715701639588386e-21,9.62207344511321e-22
35108.468532562256,2.1305485546894294e-21,9.576897388932257e-22
35126.48344039917,3.419750056649887e-21,9.852674049775078e-22
35144.49834823608,1.8275136777864613e-21,9.518766909291524e-22
35162.51087188721,6.177241517019923e-22,9.015593171273522e-22
35180.525779724114,1.3137815348702073e-21,8.77271471604293e-22
35198.540687561035,1.1784962756279359e-21,9.229182046919961e-22
35216.55321121215,1.6638401528610296e-21,8.231158172401675e-22
35234.56811904907,3.025590096349071e-21,9.361860153959342e-22
35252.583026885986,2.4887038837280244e-22,9.192454253384986e-22
35270.5955505371,1.954738483535076e-21,9.151226330166346e-22
35288.61045837402,2.7592698273817324e-21,9.62102195099896e-22
35306.62298202514,1.5350113230404536e-21,9.016729477050067e-22
35324.63788986206,1.9102900496715148e-21,9.001187080189124e-22
35342.650413513176,3.5217618103729475e-21,1.0097922467197531e-21
35360.6653213501,1.9985846889832174e-21,9.365777637782888e-22
35378.67784500122,7.696468322234819e-22,8.945811992749098e-22
35396.692752838135,3.805687841270133e-21,9.89129692898807e-22
35414.70527648926,5.261265677617176e-21,9.916295523863451e-22
35432.71780014037,1.1874408419960325e-21,9.305036650124926e-22
35450.732707977295,7.559959237685221e-22,8.902443062990538e-22
35468.74523162842,1.5809300948053766e-21,9.453481979370995e-22
35486.75775527954,2.274163007332305e-21,9.140937577107816e-22
35504.772663116455,5.39502103815358e-22,9.643707558117406e-22
35522.78518676758,1.934743166581717e-21,9.354000154964124e-22
35540.797710418694,1.2837213993950447e-21,8.928343377671373e-22
35558.812618255615,2.8365492644267163e-21,9.440649103909232e-22
35576.82514190674,1.3744703392470401e-21,9.55386329151949e-22
35594.83766555786,-5.227948776273359e-22,9.131695452409829e-22
35612.850189208984,7.066116020703194e-22,8.97907445596308e-22
35630.8627128601,3.2909455122984662e-21,9.306670493526742e-22
35648.87762069702,1.3140568539745848e-21,8.794404248846183e-22
35666.89014434814,2.02709568385846e-21,9.221408103264187e-22
35684.90266799927,2.8906488772966904e-21,9.57404071164482e-22
35702.91519165039,2.3997746861588623e-21,9.146971632701218e-22
35720.927715301514,4.843165084949156e-21,9.284683044163847e-22
35738.94023895263,2.932340662941547e-22,8.828208738171057e-22
35756.95276260376,1.9039300998106356e-21,9.696091318264025e-22
35774.96528625488,1.3903969778658394e-21,9.142044009382664e-22
35792.977809906006,2.5719711904681465e-21,9.107840280668176e-22
35810.99033355713,1.4854265142427604e-21,9.516125444130901e-22
35829.00285720825,-9.092388638444576e-23,9.20249768766681e-22
35847.015380859375,2.1370065770345772e-21,8.855691121582744e-22
35865.02790451049,7.56450868592419e-22,9.500144407680272e-22
35883.04042816162,2.5450339810057807e-21,8.858887093576792e-22
35901.050567626946,2.781930552601646e-21,8.761634628239713e-22
35919.06309127808,2.9475075120285355e-21,9.263317700948192e-22
35937.0756149292,9.185963993600931e-22,9.01075251077203e-22
35955.08813858032,1.7020332504268706e-21,9.094450992794698e-22
35973.10066223144,1.3023450534344847e-21,9.659670457149775e-22
35991.11080169678,1.3324132659367825e-21,9.174516082564319e-22
36009.12332534789,2.6531728907880645e-21,9.154529420998175e-22
36027.13584899902,2.2189047827514473e-21,9.272099217399098e-22
36045.14837265015,2.9185197778258496e-21,9.91988126550166e-22
36063.15851211548,1.1477243911729304e-21,9.785710206814756e-22
36081.1710357666,4.136937126640526e-21,9.632149142759091e-22
36099.183559417725,9.336462577551807e-21,9.958420709333208e-22
36117.19369888306,1.7598129694404922e-20,1.1574141777050994e-21
36135.20622253418,7.911018508424387e-21,1.0328742782920768e-21
36153.21636199951,2.1499455133781283e-21,9.744526663241976e-22
36171.22888565064,2.2178410354662624e-21,9.491942697572463e-22
36189.23902511597,2.809900126856758e-21,9.415959924673689e-22
36207.25154876709,7.39949254775099e-22,9.097963392613894e-22
36225.26168823242,2.3932883467294243e-21,9.280827381565635e-22
36243.274211883545,3.1799343610514756e-21,9.89674659905757e-22
36261.28435134888,1.7825027082035752e-21,9.31530896051333e-22
36279.296875,1.8509874815874932e-21,9.695526677274678e-22
36297.30701446533,2.8362156924465718e-21,9.573619448203942e-22
36315.319538116455,3.3381724452709217e-21,9.887512165616454e-22
36333.32967758179,4.898990797010407e-21,9.80769661374869e-22
36351.33981704712,1.4636891709694919e-21,9.085166490549464e-22
36369.35234069824,3.268483551781707e-21,9.65330548667039e-22
36387.36248016357,1.317881951827812e-21,9.04733505106042e-22
36405.372619628906,2.0885282882172027e-21,8.83555728942592e-22
36423.38275909424,4.3561420031386015e-21,9.117370636894404e-22
36441.39528274536,-6.41178068506817e-22,9.250082934108259e-22
36459.40542221069,3.2328533826456097e-21,9.032049264330625e-22
36477.415561676025,2.6170281546000358e-22,1.0326921556347909e-21
36495.42570114136,1.861349450342072e-21,9.469896276971642e-22
36513.43584060669,4.312828380925806e-21,9.436657338019516e-22
36531.44598007202,2.2000614796804414e-21,9.910856936974833e-22
36549.458503723145,1.6099279140456811e-21,8.588216649413743e-22
36567.46864318848,2.0144113142564787e-21,9.217149546132092e-22
36585.47878265381,1.8621195930422845e-21,9.23566436371106e-22
36603.48892211914,2.6954638131309593e-21,8.63684733739317e-22
36621.79470062256,4.027658201461433e-21,9.173537927220309e-22
36639.80484008789,1.3007738373453378e-21,8.92708683793471e-22
36657.81497955322,3.3227801551373484e-21,8.481350975563023e-22
36675.827503204346,1.906822780839575e-21,8.750743856411542e-22
36693.83764266968,4.35218794821785e-21,9.470082344360017e-22
36711.84778213501,2.4619670769592446e-21,8.912120204180554e-22
36729.85792160034,1.4696118453499016e-21,9.428528733525166e-22
36747.86806106568,-7.542547624613317e-22,9.232981396008917e-22
36765.878200531006,1.6742097094005356e-22,9.270017251405523e-22
36783.88833999634,1.8100404331927347e-22,9.621595807465054e-22
36801.89847946167,1.095594859416962e-21,9.621286595511944e-22
36819.908618927,-2.9176441984604505e-21,1.0071065962218312e-21
36837.918758392334,-7.979956223035285e-22,9.56048922695194e-22
36855.92889785767,3.2533332522962687e-22,1.0123144244377148e-21
36873.939037323,-9.791885638665022e-22,9.158384524578215e-22
36891.94917678833,6.189803934425539e-22,1.0212612561413026e-21
36909.95931625366,7.476355208334509e-22,1.003771331707139e-21
36927.969455718994,2.339000272373844e-21,9.882994494654479e-22
36945.979595184326,6.694279918881933e-22,9.190763123815869e-22
36963.98973464966,1.4147456350124778e-21,9.30115010639206e-22
36981.9974899292,2.6973084219415916e-21,9.250763214126361e-22
37000.00762939453,3.697147860996276e-21,9.83365502443569e-22
37018.01776885986,4.206851051446211e-21,9.878102389024195e-22
37036.02790832519,-9.83127923558366e-22,8.719431933421267e-22
37054.035663604736,2.9164042768113314e-21,9.279265521196568e-22
37072.04580307006,1.1925380088650435e-21,9.039713971868936e-22
37090.0559425354,2.6106072840415966e-21,9.168383580144556e-22
37108.06369781493,2.3981049445658943e-21,9.12095040435936e-22
37126.07383728027,1.7945474842192123e-21,8.828694383501079e-22
37144.083976745605,1.8902720430882092e-21,8.490142596597055e-22
37162.09173202515,1.4338630115372088e-21,9.65407424235615e-22
37180.10187149048,1.850284419137056e-21,9.46247864769218e-22
37198.10962677002,2.874255294151217e-21,9.39103797023623e-22
37216.11976623535,2.701224921325225e-21,8.61167158731304e-22
37234.12752151489,4.3693763326365295e-22,8.770837206552765e-22
37252.13766098023,1.4260715662795456e-21,8.472811792321345e-22
37270.145416259766,3.398223071276825e-21,8.827536558786838e-22
37288.1555557251,2.652003667053393e-21,8.574878098453412e-22
37306.16331100464,1.708819201165405e-21,8.348502372352916e-22
37324.17345046997,1.7036974542224653e-21,8.694053829312549e-22
37342.18120574951,2.081159927901358e-21,8.681589897367727e-22
37360.18896102905,3.049336539608395e-21,9.26588158762009e-22
37378.19910049439,2.236880649887631e-21,1.0025279551337178e-21
37396.206855773926,1.1564433662892072e-21,9.36218952337127e-22
37414.21461105347,2.437143742007719e-21,8.990246087482906e-22
37432.22236633301,2.569533032735467e-21,9.745162344666768e-22
37450.23250579834,1.2847125897203558e-21,9.48218205444506e-22
37468.24026107788,2.043882105187315e-21,8.980121177642392e-22
37486.24801635742,1.6063228306207363e-21,8.579214986851233e-22
37504.25577163696,2.4717606072401096e-21,8.868926858612501e-22
37522.2635269165,5.043679040079254e-22,9.110044857777646e-22
37540.27366638184,1.4574829091361985e-21,9.000335139847105e-22
37558.28142166138,7.574600245505264e-22,8.740472682268526e-22
37576.28917694091,3.977109977689515e-22,8.428866363681207e-22
37594.29693222046,-5.102230630928678e-22,9.279421216357591e-22
37612.3046875,6.977694538684833e-22,9.107379307727991e-22
37630.31244277954,1.6499636170899285e-21,1.1220370007120743e-21
37648.32019805908,1.3084495100412644e-21,9.073542938500138e-22
37666.32795333862,3.147527245120779e-21,9.445489625968642e-22
37684.33570861816,2.225049966938835e-21,9.25357523889624e-22
37702.343463897705,1.3251570306690514e-21,9.19531782323292e-22
37720.351219177246,1.2823058892040203e-21,9.623778171820818e-22
37738.356590271,2.2599512986045903e-21,8.621343477831157e-22
37756.36434555054,2.221126583603408e-21,8.703428175599139e-22
37774.37210083008,2.8249736042663282e-21,9.01873799470477e-22
37792.37985610962,3.087366414920001e-21,8.66051993136197e-22
37810.38761138916,3.2599244730153987e-21,8.686025607133717e-22
37828.39298248291,-7.646962330808198e-22,8.83872747857935e-22
37846.40073776245,2.0279443893535877e-21,9.015961615928973e-22
37864.40849304199,1.2069759908217583e-21,9.377035262727124e-22
37882.41624832153,1.5208538704666154e-21,9.340928361771983e-22
37900.42161941528,8.307156622801704e-22,9.498791266683439e-22
37918.42937469482,2.260905579345267e-21,9.151174834959497e-22
37936.437129974365,2.6519341035574073e-21,8.361612534618671e-22
37954.44250106812,9.521096895364841e-22,8.880697357278882e-22
37972.450256347656,1.4508041948086188e-21,8.296803253675818e-22
37990.455627441406,-2.44062023131377e-22,8.484531353004433e-22
38008.46338272095,-1.1246509177475759e-23,9.927954560026356e-22
38026.4687538147,1.4675198969528042e-21,9.077521712148755e-22
38044.47650909424,4.3032629046237825e-21,8.67137460880981e-22
38062.48188018799,3.0289693299538018e-21,9.274934856091822e-22
38080.48963546753,2.4906289294477922e-21,8.723319564455559e-22
38098.49500656128,2.336953857863162e-21,8.79449683979392e-22
38116.50276184082,1.7605626660825786e-21,8.648270430853493e-22
38134.50813293457,2.2801524660189173e-21,8.596583688879275e-22
38152.51350402832,3.0552294849972464e-21,8.869954106555916e-22
38170.52125930786,1.437130668935997e-21,8.64761751007433e-22
38188.52663040161,2.049528711568572e-21,8.859199448294065e-22
38206.53200149536,1.0028434421861423e-22,8.609691620275556e-22
38224.53737258911,4.386800577691835e-22,8.036947999593817e-22
38242.54512786865,-3.7555195972327465e-22,8.06673047696859e-22
38260.5504989624,1.5917104296778859e-21,8.057239492691666e-22
38278.55587005615,6.7644368682872195e-22,8.189772403072338e-22
38296.5612411499,1.964300936995131e-23,9.752666757083996e-22
38314.56661224365,2.6351792421570567e-21,8.677551480887645e-22
38332.57436752319,1.962828859109338e-21,8.62938274786547e-22
38350.57973861694,2.16541085291244e-21,8.2405844887622905e-22
38368.58510971069,5.093100842245584e-22,8.65234627286536e-22
38386.59048080444,2.1370762276238795e-21,8.689337565522212e-22
38404.59585189819,1.2697342739806706e-21,8.578568910657635e-22
38422.601222991936,9.14031199759221e-22,8.515951501849688e-22
38440.60659408569,2.2051321807491195e-21,9.06072943019994e-22
38458.61196517945,2.012611467497104e-21,8.518402646230435e-22
38476.61733627319,1.2102325924670158e-21,8.634698360041144e-22
38494.62270736694,4.12477478403232e-21,8.488711528633055e-22
38512.62807846069,1.3912810892557274e-21,9.022558939395132e-22
38530.63106536865,1.8921756098025842e-21,8.746543339037075e-22
38548.6364364624,2.5677843004028864e-21,8.970340365967085e-22
38566.64180755615,1.1327295287235886e-21,8.652668892503079e-22
38584.6471786499,9.642230010427875e-22,8.676286117118166e-22
38602.65254974365,2.313780761635326e-21,8.739525054417345e-22
38620.65553665161,5.3995046152001976e-21,8.94359609792373e-22
38638.66090774536,3.717025554892973e-21,8.817916001063048e-22
38656.66627883911,2.2222158955063563e-21,8.920500375027802e-22
38674.66926574707,2.563614139789622e-21,8.545464585204447e-22
38692.67463684082,2.0877392994248043e-21,8.376722968677591e-22
38710.68000793457,3.682978099169712e-21,9.041219151391e-22
38728.68299484253,5.302591212775214e-21,1.007647737090229e-21
38746.68836593628,2.464516063959361e-21,9.295057846657444e-22
38764.69135284424,1.460494449550179e-21,9.132947283646533e-22
38782.696723938,2.578100135675063e-21,9.801165588826576e-22
38800.70209503174,3.0310863687580306e-21,9.75524261882595e-22
38818.7050819397,2.773640916002941e-21,9.045160549614534e-22
38836.708068847656,2.698181602772063e-21,8.869118986649202e-22
38854.713439941406,1.088404115799903e-21,8.54584638631752e-22
38872.716426849365,9.13313793379592e-22,8.485501657686795e-22
38890.72179794312,1.655541173716371e-21,8.905110877126627e-22
38908.724784851074,2.2548949526682882e-21,9.412935138257482e-22
38926.72777175904,1.976678803322712e-21,8.957478295822765e-22
38944.73314285278,4.1171226439792827e-22,8.740307259260588e-22
38962.73612976074,9.382752806567882e-22,8.581724948668547e-22
38980.7391166687,1.5189570778918208e-21,8.985117262321398e-22
38998.74448776245,2.69459336399288e-21,8.255973820210038e-22
39016.74747467041,2.3501691653059906e-21,8.330971996128813e-22
39034.75046157837,2.9848818156417236e-21,8.812407709568496e-22
39052.75344848633,1.5302332823587522e-21,8.747854436045697e-22
39070.75643539429,2.0109163162750216e-21,8.827897706332233e-22
39088.76180648804,1.9039996768112207e-21,7.924214466920271e-22
39106.764793396,1.3962908880636811e-22,8.726272196895058e-22
39124.76778030396,2.244640021761719e-21,9.155542621537278e-22
39142.77076721192,1.811018893256914e-21,8.842733809016575e-22
39160.77375411987,2.7134288839224674e-21,9.016389632599519e-22
39178.77674102783,9.074650097541292e-22,8.421530985790081e-22
39197.07536697389,2.9584960832155243e-21,8.76848040796763e-22
39215.07835388184,1.5873931391851563e-21,9.855123980409929e-22
39233.0813407898,2.2864303501373025e-22,9.659003560514622e-22
39251.08432769776,-1.4890495754097763e-22,9.497814011000592e-22
39269.08731460571,4.477611469358321e-22,8.226482228751771e-22
39287.09030151367,1.901159765246401e-21,9.61719181840593e-22
39305.09328842163,4.101714088714899e-21,1.0111885955980567e-21
39323.09627532959,3.060983432564645e-21,8.701021269533294e-22
39341.09926223755,1.560410522728651e-21,9.37807695924019e-22
39359.09986495972,1.2322351824125571e-21,9.028324064558176e-22
39377.10285186768,2.4525759439314985e-21,8.813324678102936e-22
39395.10583877564,1.5635409489342772e-21,8.369057586646734e-22
39413.10882568359,7.799974773954957e-22,8.514030787828199e-22
39431.10942840576,2.547910920117252e-21,8.760762050278757e-22
39449.11241531372,4.971643272998141e-21,9.71304039866151e-22
39467.11540222167,6.556882138771614e-21,9.216674468071428e-22
39485.11600494385,8.869867236088864e-22,8.952026646346605e-22
39503.11899185181,1.2888291507840059e-21,8.7696994649869e-22
39521.119594573975,7.23065695657396e-22,8.954503122514549e-22
39539.12258148193,6.135927217064664e-22,8.818253384091213e-22
39557.12318420411,9.623367259406989e-22,8.225987981775073e-22
39575.12617111206,2.698636777876542e-21,9.80360486109773e-22
39593.12677383423,3.686928717652703e-21,9.435995387706725e-22
39611.1297607422,7.972696100699452e-22,9.306929194544322e-22
39629.13036346435,2.2272904270434632e-21,8.152105731042283e-22
39647.13335037232,1.2235891471459933e-21,8.513491549331537e-22
39665.13395309448,2.9955681021765616e-21,9.549366187508322e-22
39683.13455581665,1.6403335818761298e-21,8.989335059012527e-22
39701.13754272461,1.6210246712802191e-21,8.996085802845269e-22
39719.13814544679,2.082836811956528e-21,9.113771289694441e-22
39737.13874816894,-9.209731363896796e-22,8.607087326814875e-22
39755.13935089111,3.5944958318744874e-22,8.614055778028393e-22
39773.14233779907,5.524264259686906e-22,9.315056350365931e-22
39791.14294052124,1.6362173939470668e-21,8.97948798643348e-22
39809.14354324341,7.900890700278458e-22,9.116097017173941e-22
39827.144145965576,2.023328678201964e-21,9.23917911114237e-22
39845.144748687744,1.45014833985911e-21,9.190590094436645e-22
39863.14535140991,2.6325118126516495e-21,9.010028164494825e-22
39881.14833831787,1.0286378284659866e-21,9.380397188135612e-22
39899.14894104003,3.4770374238157684e-21,1.0233805397169805e-21
39917.14954376221,-2.5014166649410104e-23,8.54204778089268e-22
39935.150146484375,1.9881745544512578e-21,1.0113159541192305e-21
39953.15074920654,2.3496964408959792e-21,9.280864805533709e-22
39971.15135192871,2.8675203475499847e-21,8.632852382792885e-22
39989.14957046509,3.090070865392751e-21,8.787088191556918e-22
40007.15255737305,2.981339807420592e-21,9.595797301043074e-22
40025.153160095215,2.4618400972048036e-21,9.002581726103934e-22
40043.15376281738,3.0028521798533337e-21,8.866652798131101e-22
40061.14959716797,4.03979144992559e-21,9.423354985093461e-22
40079.15019989014,3.1001578847502195e-21,9.868144174099152e-22
40097.15080261231,3.364804785650805e-21,9.164923074790511e-22
40115.15140533447,3.958104321580749e-21,1.0253803842566774e-21
40133.15200805664,4.693088352684283e-21,9.61243309349357e-22
40151.15261077881,4.719051492053496e-21,9.867264490036072e-22
40169.15321350098,5.964780824632835e-21,8.957193301831746e-22
40187.153816223145,6.491964714451877e-21,9.562014335710004e-22
40205.14965057373,6.875152472780953e-21,9.144949404786082e-22
40223.1502532959,7.300859116658866e-21,9.686537793034419e-22
40241.15085601808,1.27011144970575e-20,1.0210841546088349e-21
40259.15145874023,1.2681216578114658e-20,1.0230658586901353e-21
40277.14729309082,1.4031961864997848e-20,1.1737137745695838e-21
40295.14789581299,2.2303517289816298e-20,1.3071316555801585e-21
40313.14849853516,7.112877693659679e-20,1.6319046936383856e-21
40331.14910125733,2.204276784347632e-19,2.582729599416527e-21
40349.14493560791,2.405311189353188e-19,2.717017458054388e-21
40367.14553833008,9.743038291548579e-20,1.8188058900972266e-21
40385.146141052246,3.4664491608653544e-20,1.353674521842581e-21
40403.14197540283,1.760237479355921e-20,1.0987657564770682e-21
40421.142578125,1.2331883213085848e-20,1.0411333099388128e-21
40439.14318084717,1.6858714134728936e-20,1.0005078074439673e-21
40457.13901519776,2.1674453570501655e-20,1.1818694977916899e-21
40475.13961791992,1.603397146916474e-20,1.0546762262316854e-21
40493.1402206421,8.748381023000009e-21,1.0426004529177414e-21
40511.13605499267,7.259349419976976e-21,9.992983360687123e-22
40529.13665771485,5.9842913093310766e-21,1.0263192573410239e-21
40547.13249206543,5.860374422316546e-21,9.871436874262942e-22
40565.1330947876,4.998725659010555e-21,1.0212532771253372e-21
40583.133697509766,3.634676916072189e-21,9.67691962724627e-22
40601.12953186035,4.471915416576187e-21,9.958949106718143e-22
40619.13013458252,3.47026632401064e-21,9.941726769205672e-22
40637.12596893311,2.5386431346016995e-21,9.224783794797164e-22
40655.12657165527,3.733209724243396e-21,9.086151555655266e-22
40673.12240600586,2.144088384245734e-21,9.236107666520613e-22
40691.12300872804,1.057403562476176e-21,9.077042851983047e-22
40709.118843078606,1.0876950555495674e-21,8.467623417406562e-22
40727.1146774292,1.94045605954802e-21,9.2811833906951e-22
40745.11528015137,2.53365185717675e-21,9.69624098058855e-22
40763.11111450195,3.308411047583034e-21,9.322592734431826e-22
40781.11171722412,2.2811910934158702e-21,8.977674708584478e-22
40799.10755157471,1.6217206813299707e-21,9.205555063250322e-22
40817.10815429688,3.280410904710306e-21,9.265813959498124e-22
40835.10398864746,3.867248267135586e-21,8.94548459868482e-22
40853.09982299805,2.7835280965419244e-21,9.392726203703278e-22
40871.100425720215,3.1552896561250717e-21,9.35404907405824e-22
40889.0962600708,1.2409896932744802e-21,9.160510508989662e-22
40907.09209442139,6.760838015719402e-22,8.931116700251951e-22
40925.09269714356,1.4862539742293085e-21,9.580469198587978e-22
40943.08853149414,1.5494207213861638e-21,9.141302792544268e-22
40961.08436584473,1.7979933641919594e-21,9.042642229316756e-22
40979.08020019532,2.6651781452246527e-21,8.908492249679108e-22
40997.08080291748,1.4020931410038263e-21,9.098930070770529e-22
41015.07663726807,1.3185523871638048e-21,9.268894246600297e-22
41033.07247161865,3.2172943301517552e-21,9.75079875550825e-22
41051.06830596924,6.965924075680747e-21,1.0698900982932575e-21
41069.068908691406,5.8567218900554024e-21,9.862835801639089e-22
41087.06474304199,3.2958304735877443e-21,9.303219356935392e-22
41105.06057739258,2.8403363564299644e-21,9.52857825487479e-22
41123.05641174317,3.772919527715158e-21,9.575001326048028e-22
41141.05224609375,1.9717405503595555e-21,1.0176367589936078e-21
41159.048080444336,1.27590145314265e-21,1.0641752316570181e-21
41177.0486831665,4.837178241876321e-22,9.595408415121874e-22
41195.04451751709,2.1556319228017736e-21,9.121704571748347e-22
41213.04035186768,9.980246449252292e-22,9.577674746385712e-22
41231.03618621826,2.4344642564319016e-21,9.420804450748004e-22
41249.03202056885,1.316230450187872e-21,1.0009006143608567e-21
41267.02785491944,4.835704886533315e-21,9.778985341937368e-22
41285.02368927002,3.5926702652252e-21,9.675077275042058e-22
41303.019523620605,3.1858924276473096e-21,8.999295315579509e-22
41321.01535797119,1.4145657007947079e-21,9.238133570639994e-22
41339.01596069336,3.6809220193393105e-21,9.44258835763042e-22
41357.011795043945,4.039085746440854e-21,9.820043156705109e-22
41375.00762939453,1.851799810445034e-21,1.090754422958804e-21
41393.00346374512,1.976096365201481e-21,9.767797144225435e-22
41410.9992980957,1.985125235178548e-21,9.782185337591425e-22
41428.99513244629,5.813242444343071e-22,9.38740816455233e-22
41446.99096679688,3.386842570573416e-22,9.357462552115532e-22
41464.98680114746,3.803377925646461e-21,9.541421035647233e-22
41482.98263549805,3.589391766726555e-21,1.0054311376211356e-21
41500.97846984864,1.584584168090736e-21,9.863810593417295e-22
41518.97430419922,2.724554718517302e-21,1.065670628279925e-21
41536.970138549805,-6.243988251560481e-22,9.365793802802767e-22
41554.96597290039,2.5885975034776365e-22,9.418036151833564e-22
41572.96180725098,-4.818957144909098e-22,9.472278729402615e-22
41590.95764160156,2.330901151000095e-21,8.777152824042984e-22
41608.95347595215,2.707231847663421e-21,9.663531760073157e-22
41626.94454193115,2.050889061312356e-21,8.98927075277016e-22
41644.94037628174,4.8557731201468914e-21,9.57796593452804e-22
41662.93621063232,3.185008059032247e-21,9.247916888183908e-22
41680.93204498291,1.5221677399916273e-21,9.139953561643187e-22
41698.927879333496,1.153339106695188e-21,9.227455673445326e-22
41716.92371368408,2.784808067808538e-21,1.0438816096933766e-21
41734.91954803467,3.489902893555639e-21,9.803482980849841e-22
41752.91061401367,2.846793777539669e-22,9.32124594466581e-22
41770.90644836426,4.5257375693363015e-22,1.003488604949281e-21
41788.90228271485,1.7628018064592932e-21,9.399446355016398e-22
41806.89811706543,3.2909049616817316e-21,9.598697074697772e-22
41824.88918304443,1.3910632758224727e-21,9.873368826334696e-22
41842.88501739502,1.9618392925830953e-21,9.591974524315454e-22
41860.880851745605,1.1484890437034666e-21,1.0011574761007726e-21
41878.87668609619,3.665807332687333e-21,9.379228459326582e-22
41896.8677520752,2.876238926222117e-21,1.0736313349561598e-21
41914.86358642578,1.46737071715565e-21,9.052627574534306e-22
41932.85942077637,9.40918881984312e-22,9.327848309539756e-22
41950.85048675537,8.958463967417634e-22,9.422771974254497e-22
41968.84632110596,2.7199114341464064e-21,1.0056539553639775e-21
41986.84215545654,7.12275425234166e-22,9.135770976275914e-22
42004.83322143555,-4.243328005911233e-22,8.92251696060543e-22
42022.82905578613,7.241689355549556e-22,9.214609990098135e-22
42040.82012176514,1.8019263898760855e-21,8.73779880790244e-22
42058.81595611572,-1.8646777412181202e-22,8.846913245926945e-22
42076.80702209473,3.903095760660893e-22,9.406511090753556e-22
42094.80285644531,1.903783363264944e-21,9.56834264574412e-22
42112.7986907959,2.987215197042769e-21,1.0099299212617811e-21
42130.78975677491,2.3613574637444027e-21,1.0174213176498542e-21
42148.78559112549,3.7905898395030996e-21,9.626331134933035e-22
42166.77665710449,3.3392076017776363e-21,9.838474131796491e-22
42184.77249145508,1.036232201310973e-21,9.53016007488351e-22
42202.76355743408,-3.769084664050988e-22,9.275465995543926e-22
42220.75462341309,2.7145044046869615e-21,9.022187952832564e-22
42238.75045776367,3.3912282892302905e-21,9.315327322110893e-22
42256.74152374268,3.509666870817528e-21,9.14447578161138e-22
42274.73735809326,2.0885581648652676e-21,1.0591018138976944e-21
42292.728424072266,2.058260475625193e-21,9.789571835767883e-22
42310.72425842286,-8.416654794513183e-22,9.481732851284961e-22
42328.715324401855,7.795668488443854e-22,9.311749841987882e-22
42346.70639038086,1.5369591938936031e-21,1.0022255048486545e-21
42364.702224731445,1.6922627558373532e-22,9.274665933920582e-22
42382.69329071045,1.834636443182849e-21,9.447244322525022e-22
42400.68435668945,-2.300163948624613e-22,8.611258924769963e-22
42418.68019104004,-7.818789717328097e-22,8.672060118357207e-22
42436.67125701905,1.130349153648969e-21,9.534973514062242e-22
42454.96273040772,2.7729070168917517e-21,9.362601513424851e-22
42472.953796386726,8.289596007164655e-22,9.930560097069554e-22
42490.949630737305,1.9512327731578783e-21,1.0208937131698218e-21
42508.94069671631,2.1996886298722775e-21,9.771481709571074e-22
42526.93176269531,9.499925295157521e-22,9.27044088942277e-22
42544.92282867432,2.0163151669513124e-21,8.952693897727364e-22
42562.91389465332,2.228167610267363e-21,9.544992890649806e-22
42580.90972900391,1.5767570932273045e-21,9.380100254665775e-22
42598.90079498292,3.580291297923869e-21,9.272540400763045e-22
42616.89186096192,2.759638315897862e-21,9.740584617398927e-22
42634.88292694092,-4.622683973721355e-22,9.181838310857378e-22
42652.87399291992,1.2727671761813246e-21,9.784838282951575e-22
42670.865058898926,8.764636167003495e-22,9.139174453962856e-22
42688.85612487793,2.2366018793272532e-23,9.463615940118902e-22
42706.85195922852,8.979437510096772e-22,9.528169993762884e-22
42724.84302520753,2.332691130889381e-21,9.834258876882336e-22
42742.83409118652,2.9756195658222914e-21,9.036374265536445e-22
42760.82515716553,1.529534814626341e-21,8.956994615289278e-22
42778.81622314453,9.123780783451437e-22,9.581363027272538e-22
42796.807289123535,1.4538060926648972e-21,9.501905023682507e-22
42814.79835510254,1.375186708356406e-21,9.545978055972044e-22
42832.78942108154,2.4937240203696003e-21,9.531836269758626e-22
42850.78048706056,3.0231688221532788e-21,9.992841405573351e-22
42868.77155303955,3.78788558997366e-21,9.813655416247794e-22
42886.76261901856,1.5481778403960794e-21,9.725705813087347e-22
42904.75368499756,2.4983183084605826e-21,9.64760938981912e-22
42922.74475097656,2.8746677308276784e-21,9.596239444044964e-22
42940.73581695557,2.052076615074532e-21,9.994149723731303e-22
42958.72211456299,4.5181943392385e-21,1.0403062810215826e-21
42976.713180542,3.563154823523766e-21,9.97087067946156e-22
42994.704246521,1.0068937671695388e-21,9.5946752696291e-22
43012.6953125,1.7077541445816725e-21,9.559038348658019e-22
43030.68637847901,3.4284968528871666e-21,9.791873022131332e-22
43048.67744445801,6.777307451010006e-22,1.065121358285146e-21
43066.66851043701,2.136723827223565e-21,9.929900726098652e-22
43084.65480804443,3.312078231381996e-21,9.53154064105963e-22
43102.64587402344,3.0328377655086963e-21,9.755630649640992e-22
43120.63694000244,1.8299255176525984e-21,9.628854793191883e-22
43138.62800598145,2.640830893382501e-21,9.324774237995735e-22
